Property ,Tier 2024,Tier 2025,Tier 2026,Scoring Tier,Page Name,Page Type,Page URL,Response,Title,Title Length,Meta Description,Description Length,Target keyword (s),Secondary Keyword,H1 Tag,H2 Tag(s),New Page,New Target KW(s),Consultant,Recent Tier Change,Notes to be checked by the consultants before rescoring
Buenos Aires ,0,2,2,2,Experiences,Experiences,https://www.fourseasons.com/buenosaires/experiences/,200,Buenos Aires Excursions & Activities | Four Seasons Hotel,57,"Explore curated Buenos Aires activities, from Private Journey to Mendoza, the Land of Wine, to historic excursions. Discover unforgettable Four Seasons experiences. Start planning today.",186,"buenos aires excursions, buenos aires activities",buenos aires experiences,Experiences,Airborne Adventures,,,GG,,
Buenos Aires ,0,2,2,2,Offers,Other,https://www.fourseasons.com/buenosaires/offers/,200,Buenos Aires Vacation Packages in Argentina | Four Seasons Hotel,64,"Discover luxury vacation packages at Four Seasons Hotel Buenos Aires. Enjoy stays in Argentina with special offers on suites, spa experiences and dining.",153,"buenos aires vacation packages, buenos aires packages",buenos aires hotel deals,Buenos Aires Vacation Packages,Featured Offer,,,GG,,
Buenos Aires ,0,2,2,2,Photos & Videos,Other,https://www.fourseasons.com/buenosaires/photos-and-videos/,200,Buenos Aires Hotel Photos & Videos | Four Seasons Hotel Buenos Aires,68,"View photos and videos of Four Seasons Hotel Buenos Aires, a luxury five-star hotel in Buenos Aires, Argentina.",111,"buenos aires photos, buenos aires videos",,Photos & Videos,Hotel Overview% Accommodations% Dining,,,GG,,
Buenos Aires ,0,2,2,2,Spa & Wellness,"Weddings, Wellness & Dining",https://www.fourseasons.com/buenosaires/spa/,200,Buenos Aires Spa | Hotel Spa Buenos Aires | Four Seasons Hotels,63,"Visit the Spa at Four Seasons Hotel Buenos Aires, Argentina, offering a range of spa treatments including massages, body and facial treatments and salon services.",162,buenos aires spa,"hotel spa buenos aires, cielo spa",Cielo SPA,HOURS% Favourites% Spa Services% Wellness Services% Relaxation Experiences,,,GG,,
Buenos Aires ,0,2,2,2,Weddings,"Weddings, Wellness & Dining",https://www.fourseasons.com/buenosaires/weddings/,200,Destination Wedding Buenos Aires | Four Seasons Hotel,53,"Say ""I do"" in Buenos Aires at Four Seasons. Our expert team will bring your dream wedding celebration to life. Begin planning your unforgettable day.",149,buenos aires wedding, destination wedding buenos aires,Buenos Aires Weddings% Buenos Aires Weddings,Real Wedding Experiences% Wedding and Vow Renewal Services,,,GG,,
Cabo San Lucas at Cabo Del Sol,2,3,3,3,Frontpage,Home,https://www.fourseasons.com/cabodelsol/,#N/A,#N/A,#N/A,#N/A,#N/A,"cabo san lucas luxury resorts, cabo del sol resort",cabo san lucas beach resort,#N/A,#N/A,,,Katarina,,
Cabo San Lucas at Cabo Del Sol,2,3,3,3,Accommodations,Accommodation,https://www.fourseasons.com/cabodelsol/accommodations/,#N/A,#N/A,#N/A,#N/A,#N/A,"cabo san lucas accommodation, luxury accommodation cabo san lucas",,#N/A,#N/A,,,Katarina,,
Cabo San Lucas at Cabo Del Sol,2,3,3,3,Dining,"Weddings, Wellness & Dining",https://www.fourseasons.com/cabodelsol/dining/,#N/A,#N/A,#N/A,#N/A,#N/A,"fine dining cabo san lucas, cabo san lucas restaurants",,#N/A,#N/A,,,Katarina,,
Cabo San Lucas at Cabo Del Sol,2,3,3,3,Experiences,Experiences,https://www.fourseasons.com/cabodelsol/experiences/,#N/A,#N/A,#N/A,#N/A,#N/A,"luxury things to do in cabo san lucas, private tours cabo san lucas",,#N/A,#N/A,,,Katarina,,
Cabo San Lucas at Cabo Del Sol,2,3,3,3,Offers,Other,https://www.fourseasons.com/cabodelsol/offers/,#N/A,#N/A,#N/A,#N/A,#N/A,"cabo san lucas resort packages, cabo san lucas vacation packages",,#N/A,#N/A,,,Katarina,,
Cabo San Lucas at Cabo Del Sol,2,3,3,3,Photos & Videos,Other,https://www.fourseasons.com/cabodelsol/photos-and-videos/,#N/A,#N/A,#N/A,#N/A,#N/A,"cabo san lucas photos, cabo san lucas videos",,#N/A,#N/A,,,Katarina,,
Cabo San Lucas at Cabo Del Sol,2,3,3,3,Christmas,Seasonal,https://www.fourseasons.com/cabodelsol/seasonal/christmas/,#N/A,#N/A,#N/A,#N/A,#N/A,"cabo san lucas christmas, christmas dinner cabo san lucas",,#N/A,#N/A,,,Katarina,,
Cabo San Lucas at Cabo Del Sol,2,3,3,3,New Year,Seasonal,https://www.fourseasons.com/cabodelsol/seasonal/new-year/,#N/A,#N/A,#N/A,#N/A,#N/A,"cabo san lucas new years, cabo san lucas new years eve",,#N/A,#N/A,,,Katarina,,
Cabo San Lucas at Cabo Del Sol,2,3,3,3,Thanksgiving,Seasonal,https://www.fourseasons.com/cabodelsol/seasonal/thanksgiving/,#N/A,#N/A,#N/A,#N/A,#N/A,"thanksgiving in cabo san lucas, thanksgiving dinner cabo san lucas",,#N/A,#N/A,,,Katarina,,
Cabo San Lucas at Cabo Del Sol,2,3,3,3,Couples,Services & Amenities,https://www.fourseasons.com/cabodelsol/services-and-amenities/couples/,#N/A,#N/A,#N/A,#N/A,#N/A,"cabo san lucas couples resorts, cabo san lucas romantic resorts",,#N/A,#N/A,,,Katarina,,
Cabo San Lucas at Cabo Del Sol,2,3,3,3,Family,Services & Amenities,https://www.fourseasons.com/cabodelsol/services-and-amenities/family/,#N/A,#N/A,#N/A,#N/A,#N/A,"cabo san lucas family resorts, cabo san lucas family vacation",,#N/A,#N/A,,,Katarina,,
Cabo San Lucas at Cabo Del Sol,2,3,3,3,Spa & Wellness,"Weddings, Wellness & Dining",https://www.fourseasons.com/cabodelsol/spa/,#N/A,#N/A,#N/A,#N/A,#N/A,"cabo san lucas spa, cabo san lucas spa resort",,#N/A,#N/A,,,Katarina,,
Cabo San Lucas at Cabo Del Sol,2,3,3,3,Villas & Residences,Villas & Residences,https://www.fourseasons.com/cabodelsol/villa-residence-rentals/,#N/A,#N/A,#N/A,#N/A,#N/A,"cabo san lucas villa rentals, cabo san lucas residences",,#N/A,#N/A,,,Katarina,,
Cabo San Lucas at Cabo Del Sol,2,3,3,3,Weddings,"Weddings, Wellness & Dining",https://www.fourseasons.com/cabodelsol/weddings/,#N/A,#N/A,#N/A,#N/A,#N/A,"cabo san lucas weddings, cabo del sol wedding",,#N/A,#N/A,,,Katarina,,
Cabo San Lucas at Cabo Del Sol,2,3,3,3,Honeymoons,"Weddings, Wellness & Dining",https://www.fourseasons.com/cabodelsol/weddings/honeymoon/,#N/A,#N/A,#N/A,#N/A,#N/A,"cabo san lucas honeymoon, cabo san lucas honeymoon resorts",,#N/A,#N/A,,,Katarina,,
Cairo at Nile Plaza,1,2,2,2,Frontpage,Home,https://www.fourseasons.com/caironp/,200,Luxury Hotel in Cairo | Nile River Views | Four Seasons,55,"Discover Four Seasons Cairo at Nile Plaza, a luxury hotel on the Nile. Enjoy river views, indulge in acclaimed dining and explore Cairo’s cultural landmarks.",157,luxury hotel cairo | nile view hotel cairo,downtown cairo hotel,Cairo at Nile Plaza% Cairo at Nile Plaza% Cairo at Nile Plaza% Cairo by Four Seasons,The Heartbeat of the Nile% Accommodations% Discover Cairo% Day-to-Night Dining with a View% #FSCAIRONP,,luxury hotels cairo | hotels in downtown cairo,,,
Cairo at Nile Plaza,1,2,2,2,Accommodations,Accommodation,https://www.fourseasons.com/caironp/accommodations/,200,Cairo Accommodations | Luxury Hotel Suites & Rooms | Four Seasons,65,Stay by the Nile with Four Seasons Hotel Cairo at Nile Plaza. Enjoy luxury accommodations in premium renovated rooms and suites inspired by Egypt’s beauty.,155,cairo hotel rooms | cairo suites,cairo hotel rooms,Luxury Cairo Accommodations at Nile Plaza,Pool Terrace Room% Nile-View Room% Premium Deluxe Citadel-View Room% Deluxe Room% Premium Superior Room% Superior Room% Grand Nile-View Room% Premium Nile-View Room% Premium Diplomatic Suite% Premium Executive Suite% Terrace Suite% Diplomatic Suite% Corniche Suite% Pool Terrace Suite% Premium Corniche Suite% Executive Suite% Royal Suite% Premium Presidential Suite% Presidential Suite,,cairo hotel rooms | cairo accommodation,,,
Cairo at Nile Plaza,1,2,2,2,Dining,"Weddings, Wellness & Dining",https://www.fourseasons.com/caironp/dining/,200,Restaurants & Bars on the Nile | Fine Dining in Cairo | Four Seasons,68,"Dine by the Nile at Four Seasons Cairo. Discover fine dining, ten world-class creative cuisines and stylish bars overlooking the river in the heart of the city.",160,restaurants on the nile | fine dining cairo,bars in cairo | restaurants cairo,Restaurants & Bars on the Nile River% Restaurants & Bars on the Nile River% Restaurants & Bars on the Nile River,All Food and Drink% Dining Experiences,,fine dining in cairo | nile view restaurants,,,
Cairo at Nile Plaza,,,2,2,Brunch,"Weddings, Wellness & Dining",https://www.fourseasons.com/caironp/dining/restaurants/brunch/,,,,,,brunch cairo,,,,,,,,
Cairo at Nile Plaza,,,2,2,Experiences,Experiences,https://www.fourseasons.com/caironp/experiences/,,,,,,cairo experiences | things to do cairo,,,,,,,,
Cairo at Nile Plaza,1,2,2,2,Offers,Other,https://www.fourseasons.com/caironp/offers/,200,Cairo Vacation Packages & Hotel Offers | Four Seasons,53,"Discover exclusive Cairo vacation packages at Four Seasons Hotel Cairo at Nile Plaza. Enjoy luxury accommodations, unique experiences and special savings on your next stay.",172,cairo hotel offers | cairo hotel packages,cairo vacation packages,Cairo Nile Plaza Hotel Offers & Packages,Featured Offer,,cairo hotels offers | cairo package,,,
Cairo at Nile Plaza,1,2,2,2,Photos & Videos,Other,https://www.fourseasons.com/caironp/photos-and-videos/,200,Four Seasons Hotels and Resorts | Luxury Hotels | Four Seasons | Photos and Videos,82,Photos and Videos,17,cairo photos | cairo videos,,Photos & Videos,Hotel Overview% Accommodations% Dining% Weddings & Events,,cairo at nile plaza photos,,,
Cairo at Nile Plaza,,,2,2,Christmas,Other,https://www.fourseasons.com/caironp/seasonal/christmas/,,,,,,christmas cairo,,,,,,,,
Cairo at Nile Plaza,,,2,2,New Years,Other,https://www.fourseasons.com/caironp/seasonal/new-year/,,,,,,new years cairo | new years eve cairo,,,,,,,,
Cairo at Nile Plaza,,,2,2,Ramadan,Other,https://www.fourseasons.com/caironp/seasonal/ramadan/,,,,,,ramadan cairo,,,,,,,,
Cairo at Nile Plaza,,,2,2,Tours,Other,https://www.fourseasons.com/caironp/services-and-amenities/cairo-tours/,,,,,,tours cairo | private tours cairo,,,,,,,,
Cairo at Nile Plaza,,,2,2,Family,Other,https://www.fourseasons.com/caironp/services-and-amenities/family/,,,,,,family hotel cairo,,,,,,,,
Cairo at Nile Plaza,1,2,2,2,Spa & Wellness,"Weddings, Wellness & Dining",https://www.fourseasons.com/caironp/spa/,200,Luxury Spa in Cairo | Massage & Facials | Four Seasons at Nile Plaza,68,"The Spa at Four Seasons Hotel Cairo at Nile Plaza offers authentic Balinese massage, facial treatments, Hammam experiences, beauty packages and more.",149,cairo spa,,Cairo Nile Plaza Spa,HOURS% Favourites% Spa Services% Wellness Services% Relaxation Experiences,,"luxury spa in cairo | cairo massage spa
",,,
Cairo at Nile Plaza,1,2,2,2,Weddings,"Weddings, Wellness & Dining",https://www.fourseasons.com/caironp/weddings/,200,Cairo Weddings | Four Seasons Hotel Cairo at Nile Plaza,55,Four Seasons Hotel Cairo at Nile Plaza is an idyllic wedding destination featuring pristine ballroom venues and more against the backdrop of the Nile River.,156,"cairo weddings
",,Cairo Weddings% Cairo Weddings,Real wedding experiences% Wedding and Vow Renewal Services,,"cairo wedding | cairo wedding packages
",,,
Cairo at The First Residence,1,2,2,2,Frontpage,Home,https://www.fourseasons.com/cairofr/,200,Giza Hotel | Cairo Luxury Hotel | Four Seasons at the First Residence,69,"Four Seasons Hotel Cairo at The First Residence, located near the Giza Pyramids in Egypt, offers luxurious rooms and suites, exceptional dining and majestic views.",163,giza hotel | luxury hotels cairo,hotels in giza egypt,Cairo at The First Residence% Cairo at The First Residence% Cairo at The First Residence% Cairo by Four Seasons,Classical grandeur in the heart of Cairo% Accommodations% Discover Cairo% #FSCAIROFR,1,,Shruti,,
Cairo at The First Residence,1,2,2,2,Accommodations,Accommodation,https://www.fourseasons.com/cairofr/accommodations/,200,Cairo Luxury Hotel Suites & Rooms | Pyramid View | Four Seasons,63,Four Seasons Hotel Cairo at the First Residence boasts a variety of luxury guest rooms & suites featuring captivating views of the botanical garden & pyramids.,159,cairo hotel rooms,cairo hotel suites | cairo accommodation,"Accommodation in Giza, Cairo",Ambassador Suite% Presidential Suite% Royal Suite% City Suite% Diplomatic Suite% Deluxe Premium Suite% Premium Suite% Executive Suite% Premier Nile Room% Deluxe Room% Superior Room% Premier Room% By Design,1,,Shruti,,
Cairo at The First Residence,1,2,2,2,Dining,"Weddings, Wellness & Dining",https://www.fourseasons.com/cairofr/dining/,200,Giza Restaurants | Fine Dining in Cairo | Four Seasons Hotel,60,"Experience fine dining in Cairo at Four Seasons, with a variety of restaurants in Giza offering Syrian and Lebanese flavours, Italian cuisine, afternoon tea, and more.",167,giza restaurant | fine dining in cairo,,"Fine Dining Restaurants in Giza, Cairo% Fine Dining Restaurants in Giza, Cairo% Fine Dining Restaurants in Giza, Cairo",All Food and Drink% Prix Fixe Menus,1,,Shruti,,
Cairo at The First Residence,1,2,2,2,Experiences,Experiences,https://www.fourseasons.com/cairofr/experiences/,200,Unique Things To Do in Giza | Four Seasons Hotel Cairo,54,"Discover unique things to do in Giza on your Cairo vacation with curated experiences by Four Seasons, featuring enriching day trips, museum tours and more.",155,things to do in giza,things to do in cairo,Experiences,Local Experiences,1,,Shruti,,
Cairo at The First Residence,1,2,2,2,Offers,Other,https://www.fourseasons.com/cairofr/offers/,200,Cairo Vacation Packages & Hotel Offers | Four Seasons,53,Discover exclusive Cairo vacation packages and hotel offers for a luxury stay at Four Seasons Hotel Cairo at the First Residence. Plan your Egypt getaway now.,158,cairo vacation packages | cairo hotels offers,cairo egypt vacation packages,Cairo Hotel Offers & Packages,Featured Offer,1,,Shruti,,
Cairo at The First Residence,1,2,2,2,Photos & Videos,Other,https://www.fourseasons.com/cairofr/photos-and-videos/,200,Cairo Hotel Photo & Video Gallery | Four Seasons Cairo First Residence,70,Four Seasons Hotel Cairo at the First Residence invites you to explore our luxury Hotel and the surrounding area through our photo and video gallery.,149,cairo photos | cairo egypt videos,,Photos & Videos,Hotel Overview% Accommodations% Dining,1,,Shruti,,
Cairo at The First Residence,1,2,2,2,Spa & Wellness,"Weddings, Wellness & Dining",https://www.fourseasons.com/cairofr/spa/,200,"Asian Spa in Giza, Cairo | Massage | Four Seasons First Residence",65,"Escape to our Asian-inspired luxury spa in Giza at Four Seasons Hotel Cairo in Egypt. Indulge in holistic wellness rituals, bridal spa and massages in Cairo.",157,spa in cairo | spa in giza,,"Spa in Giza, Cairo",HOURS% Favourites% Spa Services% Wellness Services% Meet The Team,1,,Shruti,,
Cairo at The First Residence,1,2,2,2,Weddings,"Weddings, Wellness & Dining",https://www.fourseasons.com/cairofr/weddings/,200,Cairo Weddings | Wedding Venues at Four Seasons Hotel Cairo,59,"Celebrate your dream wedding in Cairo, Egypt at Four Seasons Hotel Cairo at The First Residence, with elegant venues, stunning Nile views and world-class service.",162,cairo wedding,,Cairo Weddings% Cairo Weddings,Real Wedding Experiences% Wedding and Vow Renewal Services,1,,Shruti,,
Cap Ferrat,2,2,2,2,Frontpage,Home,https://www.fourseasons.com/capferrat/,200,Cap-Ferrat | South of France Hotel | Luxury Hotel in French Riviera,67,Four Seasons Grand-Hotel du Cap-Ferrat invites travellers to experience the classic glamour and timeless chic of the French Riviera at our luxury hotel.,152,south of france hotel,,Grand-Hôtel du Cap-Ferrat% Grand-Hôtel du Cap-Ferrat% Grand-Hôtel du Cap-Ferrat% Cap-Ferrat by Four Seasons,"Grand-Hôtel du Cap-Ferrat, a luxury South of France Resort% Luxury Accommodations% Discover Cap-Ferrat% Private Dining Experiences% #FSCAPFERRAT",,,Alina Ghost,,
